Nome_Município,Nome_UF,Código Município Completo,Quantidade de Beneficiados,Valor
Mirante do Paranapanema,São Paulo,3530201,910,153195.0
Mirassol,São Paulo,3530300,1048,172235.0
Mirassolândia,São Paulo,3530409,193,38204.0
Mococa,São Paulo,3530508,1723,333223.0
Mogi das Cruzes,São Paulo,3530607,22780,5394695.0
Mogi Guaçu,São Paulo,3530706,2381,443432.0
Mogi Mirim,São Paulo,3530805,1160,233140.0
Mombuca,São Paulo,3530904,203,53622.0
Monções,São Paulo,3531001,38,6527.0
Mongaguá,São Paulo,3531100,3120,576519.0
Monte Alegre do Sul,São Paulo,3531209,89,17247.0
Monte Alto,São Paulo,3531308,570,89463.0
Monte Aprazível,São Paulo,3531407,968,237292.0
Monte Azul Paulista,São Paulo,3531506,397,67583.0
Monte Castelo,São Paulo,3531605,165,27834.0
Monte Mor,São Paulo,3531803,4106,849913.0
Monteiro Lobato,São Paulo,3531704,174,35099.0
Morro Agudo,São Paulo,3531902,1399,300489.0
Morungaba,São Paulo,3532009,274,45897.0
Motuca,São Paulo,3532058,138,31687.0
Murutinga do Sul,São Paulo,3532108,314,77034.0
Nantes,São Paulo,3532157,125,23717.0
Narandiba,São Paulo,3532207,104,14651.0
Natividade da Serra,São Paulo,3532306,334,58884.0
Nazaré Paulista,São Paulo,3532405,897,189405.0
Neves Paulista,São Paulo,3532504,337,61664.0
Nhandeara,São Paulo,3532603,243,52669.0
Nipoã,São Paulo,3532702,274,57702.0
Nova Aliança,São Paulo,3532801,154,28034.0
Nova Campina,São Paulo,3532827,819,177441.0
Nova Canaã Paulista,São Paulo,3532843,63,11619.0
Nova Castilho,São Paulo,3532868,40,7882.0
Nova Europa,São Paulo,3532900,367,72089.0
Nova Granada,São Paulo,3533007,560,107330.0
Nova Guataporanga,São Paulo,3533106,148,30902.0
Nova Independência,São Paulo,3533205,287,86522.0
Nova Luzitânia,São Paulo,3533304,149,29952.0
Nova Odessa,São Paulo,3533403,709,140403.0
Novais,São Paulo,3533254,140,24638.0
Novo Horizonte,São Paulo,3533502,684,101996.0
Nuporanga,São Paulo,3533601,185,42798.0
Ocauçu,São Paulo,3533700,226,55635.0
Óleo,São Paulo,3533809,92,19167.0
Olímpia,São Paulo,3533908,1705,374911.0
Onda Verde,São Paulo,3534005,108,18702.0
Oriente,São Paulo,3534104,203,33073.0
Orindiúva,São Paulo,3534203,67,7668.0
Orlândia,São Paulo,3534302,700,127484.0
Osasco,São Paulo,3534401,20045,4035162.0
Oscar Bressane,São Paulo,3534500,111,20222.0
Osvaldo Cruz,São Paulo,3534609,1032,165388.0
Ourinhos,São Paulo,3534708,2037,395436.0
Ouro Verde,São Paulo,3534807,758,184923.0
Ouroeste,São Paulo,3534757,420,82217.0
Pacaembu,São Paulo,3534906,316,61649.0
Palestina,São Paulo,3535002,408,70598.0
Palmares Paulista,São Paulo,3535101,192,29857.0
Palmeira d'Oeste,São Paulo,3535200,299,61485.0
Palmital,São Paulo,3535309,934,190057.0
Panorama,São Paulo,3535408,885,162426.0
Paraguaçu Paulista,São Paulo,3535507,2400,456204.0
Paraibuna,São Paulo,3535606,589,89192.0
Paraíso,São Paulo,3535705,170,40078.0
Paranapanema,São Paulo,3535804,717,115559.0
Paranapuã,São Paulo,3535903,172,31419.0
Parapuã,São Paulo,3536000,638,101371.0
Pardinho,São Paulo,3536109,125,20080.0
Pariquera-Açu,São Paulo,3536208,700,112190.0
Parisi,São Paulo,3536257,144,32963.0
Patrocínio Paulista,São Paulo,3536307,348,64209.0
Paulicéia,São Paulo,3536406,547,109027.0
Paulínia,São Paulo,3536505,2642,590594.0
Paulistânia,São Paulo,3536570,91,19850.0
Paulo de Faria,São Paulo,3536604,411,55785.0
Pederneiras,São Paulo,3536703,1356,252168.0
Pedra Bela,São Paulo,3536802,239,45092.0
Pedranópolis,São Paulo,3536901,33,6295.0
Pedregulho,São Paulo,3537008,939,227556.0
Pedreira,São Paulo,3537107,997,171550.0
Pedrinhas Paulista,São Paulo,3537156,78,16286.0
Pedro de Toledo,São Paulo,3537206,803,164869.0
Penápolis,São Paulo,3537305,1465,302558.0
Pereira Barreto,São Paulo,3537404,555,98740.0
Pereiras,São Paulo,3537503,155,25912.0
Peruíbe,São Paulo,3537602,4814,793836.0
Piacatu,São Paulo,3537701,109,14320.0
Piedade,São Paulo,3537800,1534,299391.0
Pilar do Sul,São Paulo,3537909,716,109320.0
Pindamonhangaba,São Paulo,3538006,6196,1153393.0
Pindorama,São Paulo,3538105,280,61129.0
Pinhalzinho,São Paulo,3538204,443,73094.0
Piquerobi,São Paulo,3538303,187,34681.0
Piquete,São Paulo,3538501,509,92319.0
Piracaia,São Paulo,3538600,930,168263.0
Piracicaba,São Paulo,3538709,8453,1757822.0
Piraju,São Paulo,3538808,1070,286168.0
Pirajuí,São Paulo,3538907,818,181628.0
Pirangi,São Paulo,3539004,161,34281.0
Pirapora do Bom Jesus,São Paulo,3539103,755,202428.0
Pirapozinho,São Paulo,3539202,526,72616.0
Pirassununga,São Paulo,3539301,1004,191427.0
Piratininga,São Paulo,3539400,238,43331.0
Pitangueiras,São Paulo,3539509,1238,188672.0
Planalto,São Paulo,3539608,164,30906.0
Platina,São Paulo,3539707,263,59711.0
Poá,São Paulo,3539806,5677,1344595.0
Poloni,São Paulo,3539905,235,44663.0
Pompéia,São Paulo,3540002,395,57598.0
Pongaí,São Paulo,3540101,124,24264.0
Pontal,São Paulo,3540200,1223,194782.0
Pontalinda,São Paulo,3540259,148,26680.0
Pontes Gestal,São Paulo,3540309,80,14439.0
Populina,São Paulo,3540408,261,62071.0
Porangaba,São Paulo,3540507,250,44180.0
Porto Feliz,São Paulo,3540606,841,145394.0
Porto Ferreira,São Paulo,3540705,903,182090.0
Potim,São Paulo,3540754,870,156593.0
Potirendaba,São Paulo,3540804,286,43610.0
Pracinha,São Paulo,3540853,172,37792.0
Pradópolis,São Paulo,3540903,810,196500.0
Praia Grande,São Paulo,3541000,5556,1117645.0
Pratânia,São Paulo,3541059,442,93704.0
Presidente Alves,São Paulo,3541109,110,21706.0
Presidente Bernardes,São Paulo,3541208,413,64084.0
Presidente Epitácio,São Paulo,3541307,888,92753.0
Presidente Prudente,São Paulo,3541406,4530,729677.0
Presidente Venceslau,São Paulo,3541505,978,151724.0
Promissão,São Paulo,3541604,938,144459.0
Quadra,São Paulo,3541653,214,49219.0
Quatá,São Paulo,3541703,649,138072.0
Queiroz,São Paulo,3541802,106,19392.0
Queluz,São Paulo,3541901,378,78311.0
Quintana,São Paulo,3542008,349,73955.0
Rafard,São Paulo,3542107,286,74582.0
Rancharia,São Paulo,3542206,1015,187002.0
Redenção da Serra,São Paulo,3542305,286,70098.0
Regente Feijó,São Paulo,3542404,333,57294.0
Reginópolis,São Paulo,3542503,119,19312.0
Registro,São Paulo,3542602,2580,478714.0
Restinga,São Paulo,3542701,322,63785.0
Ribeira,São Paulo,3542800,340,58962.0
Ribeirão Bonito,São Paulo,3542909,316,85938.0
Ribeirão Branco,São Paulo,3543006,1407,213440.0
Ribeirão Corrente,São Paulo,3543105,222,39116.0
Ribeirão do Sul,São Paulo,3543204,230,42128.0
Ribeirão dos Índios,São Paulo,3543238,123,20219.0
Ribeirão Grande,São Paulo,3543253,373,70725.0
Ribeirão Pires,São Paulo,3543303,2538,544193.0
Ribeirão Preto,São Paulo,3543402,7717,1725499.0
Rifaina,São Paulo,3543600,102,17137.0
Rincão,São Paulo,3543709,438,98558.0
Rinópolis,São Paulo,3543808,180,28739.0
Rio Claro,São Paulo,3543907,2602,475951.0
Rio das Pedras,São Paulo,3544004,440,101655.0
Rio Grande da Serra,São Paulo,3544103,1765,295797.0
Riolândia,São Paulo,3544202,561,120416.0
Riversul,São Paulo,3543501,543,100906.0
Rosana,São Paulo,3544251,739,126887.0
Roseira,São Paulo,3544301,604,134536.0
Rubiácea,São Paulo,3544400,126,25965.0
Rubinéia,São Paulo,3544509,58,11591.0
Sabino,São Paulo,3544608,281,52800.0
Sagres,São Paulo,3544707,124,24020.0
Sales,São Paulo,3544806,383,73917.0
Sales Oliveira,São Paulo,3544905,270,53800.0
Salesópolis,São Paulo,3545001,697,95834.0
Salmourão,São Paulo,3545100,263,53296.0
Saltinho,São Paulo,3545159,68,16472.0
Salto,São Paulo,3545209,1808,411604.0
Salto de Pirapora,São Paulo,3545308,1246,228466.0
Salto Grande,São Paulo,3545407,389,62427.0
Sandovalina,São Paulo,3545506,188,38984.0
Santa Adélia,São Paulo,3545605,483,96755.0
Santa Albertina,São Paulo,3545704,125,17630.0
Santa Bárbara d'Oeste,São Paulo,3545803,2463,519532.0
Santa Branca,São Paulo,3546009,653,154149.0
Santa Clara d'Oeste,São Paulo,3546108,72,13851.0
Santa Cruz da Conceição,São Paulo,3546207,108,21801.0
Santa Cruz da Esperança,São Paulo,3546256,56,8247.0
Santa Cruz das Palmeiras,São Paulo,3546306,584,77935.0
Santa Cruz do Rio Pardo,São Paulo,3546405,801,154852.0
Santa Ernestina,São Paulo,3546504,378,83062.0
Santa Fé do Sul,São Paulo,3546603,733,162282.0
Santa Gertrudes,São Paulo,3546702,286,53590.0
Santa Isabel,São Paulo,3546801,1766,315096.0
Santa Lúcia,São Paulo,3546900,144,24002.0
Santa Maria da Serra,São Paulo,3547007,252,50965.0
Santa Mercedes,São Paulo,3547106,131,25948.0
Santa Rita do Passa Quatro,São Paulo,3547502,639,121677.0
Santa Rita d'Oeste,São Paulo,3547403,39,6488.0
Santa Rosa de Viterbo,São Paulo,3547601,523,87141.0
Santa Salete,São Paulo,3547650,30,5201.0
Santana da Ponte Pensa,São Paulo,3547205,48,6100.0
Santana de Parnaíba,São Paulo,3547304,3149,696093.0
Santo Anastácio,São Paulo,3547700,753,114108.0
Santo André,São Paulo,3547809,18567,3875324.0
Santo Antônio da Alegria,São Paulo,3547908,370,86562.0
Santo Antônio de Posse,São Paulo,3548005,887,151394.0
Santo Antônio do Aracanguá,São Paulo,3548054,333,73654.0
Santo Antônio do Jardim,São Paulo,3548104,106,20696.0
Santo Antônio do Pinhal,São Paulo,3548203,230,39342.0
Santo Expedito,São Paulo,3548302,107,16776.0
Santópolis do Aguapeí,São Paulo,3548401,219,45135.0
Santos,São Paulo,3548500,6706,1571727.0
São Bento do Sapucaí,São Paulo,3548609,391,70566.0
São Bernardo do Campo,São Paulo,3548708,19043,4186342.0
São Caetano do Sul,São Paulo,3548807,876,168312.0
São Carlos,São Paulo,3548906,6279,1290773.0
São Francisco,São Paulo,3549003,77,10972.0
São João da Boa Vista,São Paulo,3549102,851,138050.0
São João das Duas Pontes,São Paulo,3549201,48,9824.0
São João de Iracema,São Paulo,3549250,45,7270.0
São João do Pau d'Alho,São Paulo,3549300,92,18379.0
São Joaquim da Barra,São Paulo,3549409,512,73938.0
São José da Bela Vista,São Paulo,3549508,649,161024.0
São José do Barreiro,São Paulo,3549607,349,76331.0
São José do Rio Pardo,São Paulo,3549706,1671,414631.0
São José do Rio Preto,São Paulo,3549805,8998,1914226.0
São José dos Campos,São Paulo,3549904,21077,4815877.0
São Lourenço da Serra,São Paulo,3549953,1048,227784.0
São Luiz do Paraitinga,São Paulo,3550001,486,93450.0
São Manuel,São Paulo,3550100,608,82868.0
São Miguel Arcanjo,São Paulo,3550209,1140,191684.0
São Paulo,São Paulo,3550308,363906,64306351.0
São Pedro,São Paulo,3550407,1196,234859.0
São Pedro do Turvo,São Paulo,3550506,290,44619.0
São Roque,São Paulo,3550605,1775,368870.0
São Sebastião,São Paulo,3550704,2991,663146.0
São Sebastião da Grama,São Paulo,3550803,140,23221.0
São Simão,São Paulo,3550902,290,51457.0
São Vicente,São Paulo,3551009,7920,1685291.0
Sarapuí,São Paulo,3551108,215,30097.0
Sarutaiá,São Paulo,3551207,155,33681.0
Sebastianópolis do Sul,São Paulo,3551306,147,32378.0
Serra Azul,São Paulo,3551405,834,184260.0
Serra Negra,São Paulo,3551603,431,68657.0
Serrana,São Paulo,3551504,1645,390386.0
Sertãozinho,São Paulo,3551702,3527,662482.0
Sete Barras,São Paulo,3551801,869,140416.0
Severínia,São Paulo,3551900,739,120597.0
Silveiras,São Paulo,3552007,332,54878.0
Socorro,São Paulo,3552106,1057,201461.0
Sorocaba,São Paulo,3552205,13713,2273264.0
Sud Mennucci,São Paulo,3552304,163,27623.0
Sumaré,São Paulo,3552403,6601,1394946.0
Suzanápolis,São Paulo,3552551,125,22487.0
Suzano,São Paulo,3552502,10815,1678786.0
Tabapuã,São Paulo,3552601,513,102630.0
Tabatinga,São Paulo,3552700,335,61068.0
Taboão da Serra,São Paulo,3552809,7809,1595642.0
Taciba,São Paulo,3552908,274,44353.0
Taguaí,São Paulo,3553005,292,55909.0
Taiaçu,São Paulo,3553104,364,83235.0
Taiúva,São Paulo,3553203,155,24995.0
Tambaú,São Paulo,3553302,954,254805.0
Tanabi,São Paulo,3553401,1666,281038.0
Tapiraí,São Paulo,3553500,372,70107.0
Tapiratiba,São Paulo,3553609,455,86346.0
Taquaral,São Paulo,3553658,46,6755.0
Taquaritinga,São Paulo,3553708,1990,348804.0
Taquarituba,São Paulo,3553807,837,135492.0
Taquarivaí,São Paulo,3553856,569,119160.0
Tarabai,São Paulo,3553906,244,39335.0
Tarumã,São Paulo,3553955,500,91694.0
Tatuí,São Paulo,3554003,2771,454860.0
Taubaté,São Paulo,3554102,4675,810723.0
Tejupá,São Paulo,3554201,193,33159.0
Teodoro Sampaio,São Paulo,3554300,1341,218981.0
Terra Roxa,São Paulo,3554409,164,28324.0
Tietê,São Paulo,3554508,668,121741.0
Timburi,São Paulo,3554607,158,29996.0
Torre de Pedra,São Paulo,3554656,99,19599.0
Torrinha,São Paulo,3554706,253,40330.0
Trabiju,São Paulo,3554755,139,32503.0
Tremembé,São Paulo,3554805,1754,395476.0
Três Fronteiras,São Paulo,3554904,181,45821.0
Tuiuti,São Paulo,3554953,175,39204.0
Tupã,São Paulo,3555000,1336,256718.0
Tupi Paulista,São Paulo,3555109,284,52358.0
Turiúba,São Paulo,3555208,46,7346.0
Turmalina,São Paulo,3555307,44,9487.0
Ubarana,São Paulo,3555356,153,21137.0
Ubatuba,São Paulo,3555406,4164,834294.0
Ubirajara,São Paulo,3555505,249,54021.0
Uchoa,São Paulo,3555604,119,15806.0
União Paulista,São Paulo,3555703,30,5298.0
Urânia,São Paulo,3555802,352,63368.0
Uru,São Paulo,3555901,75,13980.0
Urupês,São Paulo,3556008,412,68085.0
Valentim Gentil,São Paulo,3556107,481,97655.0
Valinhos,São Paulo,3556206,1279,296201.0
Valparaíso,São Paulo,3556305,696,157218.0
Vargem,São Paulo,3556354,245,42256.0
Vargem Grande do Sul,São Paulo,3556404,614,125203.0
Vargem Grande Paulista,São Paulo,3556453,1500,342288.0
Várzea Paulista,São Paulo,3556503,2155,358415.0
Vera Cruz,São Paulo,3556602,277,55189.0
Vinhedo,São Paulo,3556701,843,167700.0
Viradouro,São Paulo,3556800,292,38808.0
Vista Alegre do Alto,São Paulo,3556909,130,14169.0
Vitória Brasil,São Paulo,3556958,31,4477.0
Votorantim,São Paulo,3557006,2385,518493.0
Votuporanga,São Paulo,3557105,2076,356977.0
Zacarias,São Paulo,3557154,68,8935.0
Abatiá,Paraná,4100103,290,43795.0
Adrianópolis,Paraná,4100202,359,52386.0
Agudos do Sul,Paraná,4100301,644,124337.0
Almirante Tamandaré,Paraná,4100400,2946,534469.0
Altamira do Paraná,Paraná,4100459,252,37070.0
Alto Paraíso,Paraná,4128625,173,32828.0
Alto Paraná,Paraná,4100608,575,92237.0
Alto Piquiri,Paraná,4100707,500,90111.0
Altônia,Paraná,4100509,473,75817.0
Alvorada do Sul,Paraná,4100806,383,67599.0
Amaporã,Paraná,4100905,480,86160.0
Ampére,Paraná,4101002,302,43167.0
Anahy,Paraná,4101051,90,13503.0
Andirá,Paraná,4101101,863,165802.0
Ângulo,Paraná,4101150,149,27653.0
Antonina,Paraná,4101200,950,158691.0
Antônio Olinto,Paraná,4101309,539,71398.0
Apucarana,Paraná,4101408,2191,333449.0
Arapongas,Paraná,4101507,1898,292961.0
Arapoti,Paraná,4101606,1101,174391.0
Arapuã,Paraná,4101655,354,65105.0
Araruna,Paraná,4101705,372,47251.0
Araucária,Paraná,4101804,4796,1052475.0
Ariranha do Ivaí,Paraná,4101853,119,20246.0
Assaí,Paraná,4101903,552,83792.0
Assis Chateaubriand,Paraná,4102000,773,111376.0
Astorga,Paraná,4102109,611,105185.0
Atalaia,Paraná,4102208,75,12541.0
Balsa Nova,Paraná,4102307,525,111469.0
Bandeirantes,Paraná,4102406,968,118790.0
Barbosa Ferraz,Paraná,4102505,785,114929.0
Barra do Jacaré,Paraná,4102703,129,25778.0
Barracão,Paraná,4102604,431,83002.0
Bela Vista da Caroba,Paraná,4102752,209,34748.0
Bela Vista do Paraíso,Paraná,4102802,557,109954.0
Bituruna,Paraná,4102901,828,119763.0
Boa Esperança,Paraná,4103008,209,40007.0
Boa Esperança do Iguaçu,Paraná,4103024,90,20315.0
Boa Ventura de São Roque,Paraná,4103040,476,85528.0
Boa Vista da Aparecida,Paraná,4103057,581,109849.0
Bocaiúva do Sul,Paraná,4103107,834,166682.0
Bom Jesus do Sul,Paraná,4103156,142,19967.0
Bom Sucesso,Paraná,4103206,172,26274.0
Bom Sucesso do Sul,Paraná,4103222,114,25881.0
Borrazópolis,Paraná,4103305,378,62351.0
Braganey,Paraná,4103354,287,53300.0
Brasilândia do Sul,Paraná,4103370,178,28657.0
Cafeara,Paraná,4103404,135,26582.0
Cafelândia,Paraná,4103453,344,51683.0
Cafezal do Sul,Paraná,4103479,138,24870.0
Califórnia,Paraná,4103503,325,64244.0
Cambará,Paraná,4103602,1736,374216.0
Cambé,Paraná,4103701,2655,532860.0
Cambira,Paraná,4103800,344,62908.0
Campina da Lagoa,Paraná,4103909,672,107473.0
Campina do Simão,Paraná,4103958,340,53475.0
Campina Grande do Sul,Paraná,4104006,1486,316970.0
Campo Bonito,Paraná,4104055,247,37800.0
Campo do Tenente,Paraná,4104105,513,118668.0
Campo Largo,Paraná,4104204,2152,434558.0
Campo Magro,Paraná,4104253,733,142104.0
Campo Mourão,Paraná,4104303,2888,512826.0
Cândido de Abreu,Paraná,4104402,1113,185790.0
Candói,Paraná,4104428,857,126612.0
Cantagalo,Paraná,4104451,674,99908.0
Capanema,Paraná,4104501,402,63603.0
Capitão Leônidas Marques,Paraná,4104600,548,111006.0
Carambeí,Paraná,4104659,752,137480.0
Carlópolis,Paraná,4104709,431,61277.0
Cascavel,Paraná,4104808,4527,805202.0
Castro,Paraná,4104907,3038,562043.0
Catanduvas,Paraná,4105003,462,66348.0
Centenário do Sul,Paraná,4105102,420,66869.0
Cerro Azul,Paraná,4105201,1549,248938.0
Céu Azul,Paraná,4105300,199,33403.0
Chopinzinho,Paraná,4105409,875,176750.0
Cianorte,Paraná,4105508,1297,223745.0
Cidade Gaúcha,Paraná,4105607,409,61258.0
Clevelândia,Paraná,4105706,664,88538.0
Colombo,Paraná,4105805,6671,1269871.0
Colorado,Paraná,4105904,315,55979.0
Congonhinhas,Paraná,4106001,540,81436.0
Conselheiro Mairinck,Paraná,4106100,197,42022.0
Contenda,Paraná,4106209,467,71313.0
Corbélia,Paraná,4106308,397,58981.0
Cornélio Procópio,Paraná,4106407,824,101376.0
Coronel Domingos Soares,Paraná,4106456,469,72491.0
Coronel Vivida,Paraná,4106506,618,101762.0
Corumbataí do Sul,Paraná,4106555,278,41600.0
Cruz Machado,Paraná,4106803,756,105241.0
Cruzeiro do Iguaçu,Paraná,4106571,159,31849.0
Cruzeiro do Oeste,Paraná,4106605,553,95594.0
Cruzeiro do Sul,Paraná,4106704,259,42501.0
Cruzmaltina,Paraná,4106852,199,27781.0
Curitiba,Paraná,4106902,24691,4378188.0
Curiúva,Paraná,4107009,967,162264.0
Diamante do Norte,Paraná,4107108,199,36879.0
Diamante do Sul,Paraná,4107124,257,41007.0
Diamante D'Oeste,Paraná,4107157,171,38845.0
Dois Vizinhos,Paraná,4107207,638,111192.0
Douradina,Paraná,4107256,152,19465.0
Doutor Camargo,Paraná,4107306,135,22281.0
Doutor Ulysses,Paraná,4128633,736,146637.0
Enéas Marques,Paraná,4107405,260,51619.0
Engenheiro Beltrão,Paraná,4107504,579,103317.0
Entre Rios do Oeste,Paraná,4107538,38,9474.0
Esperança Nova,Paraná,4107520,67,12074.0
Espigão Alto do Iguaçu,Paraná,4107546,509,118814.0
Farol,Paraná,4107553,178,27895.0
Faxinal,Paraná,4107603,905,129808.0
Fazenda Rio Grande,Paraná,4107652,2240,374161.0
Fênix,Paraná,4107702,324,50899.0
Fernandes Pinheiro,Paraná,4107736,628,117890.0
Figueira,Paraná,4107751,642,150674.0
Flor da Serra do Sul,Paraná,4107850,209,36794.0
Floraí,Paraná,4107801,112,18657.0
Floresta,Paraná,4107900,130,16041.0
Florestópolis,Paraná,4108007,1212,293308.0
Flórida,Paraná,4108106,93,18789.0
Formosa do Oeste,Paraná,4108205,135,21021.0
Foz do Iguaçu,Paraná,4108304,7930,1402385.0
Foz do Jordão,Paraná,4108452,364,67622.0
Francisco Alves,Paraná,4108320,395,75000.0
Francisco Beltrão,Paraná,4108403,1378,199613.0
General Carneiro,Paraná,4108502,1016,181716.0
Godoy Moreira,Paraná,4108551,213,38596.0
Goioerê,Paraná,4108601,1288,285932.0
Goioxim,Paraná,4108650,667,119975.0
Grandes Rios,Paraná,4108700,640,140547.0
Guaíra,Paraná,4108809,836,162247.0
Guairaçá,Paraná,4108908,247,37656.0
Guamiranga,Paraná,4108957,362,42357.0
Guapirama,Paraná,4109005,158,23585.0
Guaporema,Paraná,4109104,91,20256.0
Guaraci,Paraná,4109203,234,43849.0
Guaraniaçu,Paraná,4109302,392,54856.0
Guarapuava,Paraná,4109401,5459,941170.0
Guaraqueçaba,Paraná,4109500,1165,295283.0
Guaratuba,Paraná,4109609,1812,280167.0
Honório Serpa,Paraná,4109658,337,75634.0
Ibaiti,Paraná,4109708,825,104515.0
Ibema,Paraná,4109757,337,76914.0
Ibiporã,Paraná,4109807,1671,343929.0
Icaraíma,Paraná,4109906,324,54809.0
Iguaraçu,Paraná,4110003,133,21255.0
Iguatu,Paraná,4110052,82,11797.0
Imbaú,Paraná,4110078,769,122354.0
Imbituva,Paraná,4110102,1075,130196.0
Inácio Martins,Paraná,4110201,872,116016.0
Inajá,Paraná,4110300,212,46225.0
Indianópolis,Paraná,4110409,118,21914.0
Ipiranga,Paraná,4110508,549,64311.0
Iporã,Paraná,4110607,344,52144.0
Iracema do Oeste,Paraná,4110656,105,17471.0
Irati,Paraná,4110706,2342,417997.0
Iretama,Paraná,4110805,560,75763.0
Itaguajé,Paraná,4110904,144,31059.0
Itaipulândia,Paraná,4110953,337,60623.0
Itambaracá,Paraná,4111001,280,43475.0
Itambé,Paraná,4111100,40,5682.0
Itapejara d'Oeste,Paraná,4111209,376,46898.0
Itaperuçu,Paraná,4111258,2221,372513.0
Itaúna do Sul,Paraná,4111308,190,34251.0
